order_id,customer_id,region,product_category,quantity,unit_price,currency,discount_code,order_date
ORD-63459,CUST-3305,India,Fashion,21,363.23,INR,,2023-04-06
ORD-86218,CUST-3294,Europe,Office,40,461.59,EUR,DISC79,1/20/2023
ORD-49013,CUST-2689,Europe ,Electronics,34,397.15,USD,,06/10/2024
ORD-48248,CUST-1577,Europe,Electronics,37,42.89,USD,,22/11/2024
ORD-92035,CUST-3954,India,Electronics,1,43.26,INR,,15/03/2023
ORD-16407,CUST-1025,Europe,Electronics,15,311.37,EUR,,10/18/2024
ORD-52412,CUST-2922,ASEAN ,Electronics,23,457.01,USD,,2023-07-24
ORD-83704,CUST-4258,Europe,Office,37,378.6,USD,DISC65,2024-06-19
ORD-41285,CUST-2061,India ,Home & Kitchen,18,395.85,INR,,2023-11-11
ORD-68247,CUST-1180,ASEAN,Office,44,468.04,USD,,9/9/2023
ORD-98387,CUST-2460,India,Home & Kitchen,40,47.51,INR,,2023-05-08
ORD-87543,CUST-1037,Europe,Fashion,35,12.86,USD,,10/7/2024
ORD-25060,CUST-3423,ASEAN,Electronics ,44,21.64,USD,,2024-06-25
ORD-86766,CUST-3883,Europe ,Fashion,39,450.0,USD,,19/04/2023
ORD-29270,CUST-1145,Europe,Home & Kitchen,8,161.64,USD,DISC17,08/08/2024
ORD-94557,CUST-3671,Europe,Office,30,440.49,USD,,2023-10-05
ORD-54303,CUST-3573,ASEAN,Office,48,137.73,USD,,2023-12-24
ORD-92139,CUST-4301,ASEAN ,Home & Kitchen,42,177.35,USD,,
ORD-51793,CUST-3178,ASEAN,Electronics,16,496.86,USD,,11/9/2024
ORD-46509,CUST-2788,ASEAN,Fashion,49,77.47,USD,,2024-03-22
ORD-72477,CUST-4477,Europe,H&K,46,321.94,USD,,2024-06-24
ORD-76910,CUST-1737,India,Home & Kitchen,28,244.67,USD,,5/24/2023
ORD-12798,CUST-4175,India,Home & Kitchen,41,251.36,INR,,1/1/2023
ORD-93619,CUST-2460,India,Electronics,2,,USD,,2023-04-01
ORD-37259,CUST-4602,Europe,Electronics,4,124.39,USD,,2023-01-22
ORD-48543,CUST-1490,Europe,Elec.,3,356.13,USD,,2024-03-02
ORD-62948,CUST-3483,Europe,fashion,3,115.55,USD,,2023-08-04
ORD-52865,CUST-4353,India,Home & Kitchen,31,158.9,INR,,2023-02-27
ORD-11048,CUST-3610,Europe,Home & Kitchen,23,448.65,USD,,30/11/2024
ORD-14330,CUST-4292,ASEAN,Home & Kitchen,42,28.32,USD,,2023-01-30
ORD-18271,CUST-1052,ASEAN,Electronics,13,489.1,USD,,05/11/2024
ORD-25671,CUST-1343,India,Home,4,376.42,INR,DISC86,2023-10-27
ORD-39462,CUST-1926,ASEAN,Electronics,9,273.16,USD,,2024-06-24
ORD-74063,CUST-1434,ASEAN,Electronics ,37,279.31,USD,,2023-09-15
ORD-13158,CUST-1891,ASEAN,Office,1,287.84,USD,DISC81,2023-11-07
ORD-95540,CUST-3691,India,Electronics,11,378.15,USD,,2023-09-21
ORD-78119,CUST-4288,Europe,Home & Kitchen,42,365.03,USD,,Unknown
ORD-25492,CUST-2060,Europe,industrial,12,422.91,USD,DISC67,20/12/2023
ORD-67022,CUST-2687,ASEAN,Office,21,181.76,USD,,24/11/2023
ORD-69916,CUST-3943,Europe ,Electronics,28,239.71,USD,DISC52,2023-09-06
ORD-74948,CUST-4620,Europe ,Electronics,13,52.37,USD,DISC15,2023-12-26
ORD-10192,CUST-2680,India,Home & Kitchen,16,408.96,USD,,2023-08-06
ORD-35287,CUST-1688,ASEAN,Electronics,47,427.42,USD,,2023-10-08
ORD-59889,CUST-1952,Europe,Home & Kitchen,19,77.67,USD,,01/10/2023
ORD-75662,CUST-3545,India,Office,34,144.91,USD,,2023-06-28
ORD-35702,CUST-1045,Europe,Industrial,8,19.39,USD,,2024-03-25
ORD-74636,CUST-1838,Europe ,fashion,34,11.18,EUR,,2023-05-11
ORD-56619,CUST-4516,India,Electronics,44,19.81,USD,,2023-04-14
ORD-25071,CUST-2093,India,Home & Kitchen,11,307.75,USD,,2023-11-28
ORD-82314,CUST-2288,India,kitchen,48,326.27,USD,,2024-05-27
ORD-64577,CUST-2601,ASEAN,Office,42,208.19,USD,,Unknown
ORD-85391,CUST-3865,ASEAN ,Home & Kitchen ,43,477.48,USD,,2023-04-20
ORD-20353,CUST-1248,ASEAN,Industrial,38,244.94,USD,,2023-10-10
ORD-75214,CUST-2394,ASEAN,Home & Kitchen,40,,USD,DISC42,2023-05-09
ORD-19481,CUST-4364,India,Industrial,46,238.21,USD,DISC73,2023-08-26
ORD-22087,CUST-4424,India,H&K,19,189.3,USD,DISC49,2024-06-22
ORD-84724,CUST-3951,Europe,Home & Kitchen,5,214.66,USD,,2024-07-21
ORD-52092,CUST-1006,Europe,Office,44,435.25,USD,,17/08/2023
ORD-67686,CUST-3884,ASEAN,Home & Kitchen,23,286.74,USD,,2024-07-31
ORD-61637,CUST-1166,India,Office,44,213.83,USD,,10/7/2023
ORD-17884,CUST-1663,Europe,Home & Kitchen,27,405.04,USD,,11/05/2023
ORD-79906,CUST-3762,India,Office,18,314.38,USD,,2023-08-08
ORD-81716,CUST-3873,ASEAN,Industrial,25,142.69,USD,,2023-02-19
ORD-83277,CUST-3303,ASEAN,Home & Kitchen,30,230.84,USD,,5/14/2023
ORD-32428,CUST-3263,ASEAN ,Home & Kitchen,16,202.15,USD,,2023-04-05
ORD-50487,CUST-3658,ASEAN,Home & Kitchen,41,386.29,USD,,Unknown
ORD-53388,CUST-3995,India,Office,26,,USD,,29/09/2023
ORD-65938,CUST-4903,ASEAN,Ind.,43,422.31,USD,,2024-10-22
ORD-39279,CUST-2381,India,Electronics,25,160.93,USD,,
ORD-72984,CUST-3362,Europe,Fashion,38,458.45,USD,,4/20/2023
ORD-46559,CUST-2416,Europe,Home & Kitchen,23,158.49,USD,,2024-10-10
ORD-25200,CUST-4868,Europe,fashion,4,291.2,USD,,2023-12-27
ORD-12966,CUST-4874,ASEAN,Electronics,9,247.35,USD,,2024-10-25
ORD-22011,CUST-1139,India,Home & Kitchen,30,333.06,INR,,04/03/2024
ORD-33126,CUST-1523,ASEAN,Office,4,381.1,USD,,2023-07-27
ORD-91960,CUST-2396,India,Fashion,49,130.61,INR,,2023-06-04
ORD-43090,CUST-2134,India,Electronics,45,448.68,USD,,
ORD-46649,CUST-3639,India ,Office ,22,411.69,USD,,2024-11-15
ORD-99113,CUST-4956,Europe,Electronics,37,,USD,DISC62,2023-03-25
ORD-77337,CUST-4040,India,Office,8,20.54,INR,DISC53,4/17/2024
ORD-52779,CUST-1330,Europe,Electronics,34,355.47,USD,,1/21/2024
ORD-30259,CUST-3667,Europe,Electronics,9,128.02,USD,,Unknown
ORD-87722,CUST-4358,India,Electronics,10,323.31,USD,DISC67,2024-07-16
ORD-83092,CUST-4021,Europe,Home & Kitchen,28,197.75,EUR,,2024-10-10
ORD-37779,CUST-1042,Europe,Electronics,37,485.52,USD,,2024-11-14
ORD-67940,CUST-2397,ASEAN,Industrial,18,208.61,USD,,2024-07-11
ORD-93074,CUST-3660,India,Fashion,23,335.08,USD,,2024-06-04
ORD-10285,CUST-3164,India,Fashion,32,112.71,USD,,2024-01-15
ORD-35150,CUST-3900,India,Home & Kitchen,26,130.28,INR,,2023-12-03
ORD-70022,CUST-1094,Europe,Electronics,9,126.95,EUR,,2024-10-12
ORD-86975,CUST-3458,India,Fashion,31,303.94,USD,,22/06/2024
ORD-91540,CUST-1290,Europe,Office,48,216.89,EUR,DISC36,2024-01-06
ORD-28178,CUST-2375,India,Electronics,8,252.71,USD,DISC95,2024-05-28
ORD-44823,CUST-4238,ASEAN,Home & Kitchen,9,280.39,USD,,2024-07-04
ORD-11604,CUST-4594,ASEAN,Fashion,43,352.83,USD,,2024-01-30
ORD-32212,CUST-4670,ASEAN,Office,24,294.41,USD,,2023-01-11
ORD-78197,CUST-4325,Europe,Home & Kitchen,9,168.02,USD,,2023-08-28
ORD-30922,CUST-3558,ASEAN,Fashion,19,428.46,USD,DISC37,2023-10-18
ORD-51315,CUST-2016,India,Electronics,6,272.07,USD,DISC85,29/11/2023
ORD-37452,CUST-2588,India,Industrial,30,20.85,USD,,2023-04-08
ORD-22207,CUST-2214,ASEAN,Industrial,39,183.97,USD,,Unknown
ORD-39008,CUST-2885,Europe,Office,39,48.83,EUR,,2023-09-27
ORD-80975,CUST-2947,Europe,Home & Kitchen ,31,131.64,USD,,27/01/2024
ORD-89495,CUST-3343,ASEAN ,Home & Kitchen,39,354.34,USD,DISC67,2024-05-27
ORD-17220,CUST-1507,India,Home & Kitchen,24,303.06,INR,,27/01/2023
ORD-58295,CUST-3568,Europe,Electronics,4,211.88,USD,,2024-03-13
ORD-90097,CUST-2288,Europe,Home & Kitchen,8,385.47,USD,DISC10,2024-11-26
ORD-30108,CUST-4238,India,H&K,46,414.5,INR,,2023-02-18
ORD-10191,CUST-4560,ASEAN,Off.,25,376.69,USD,,2023-03-28
ORD-63570,CUST-3048,Europe,Off.,3,367.87,USD,DISC90,6/6/2024
ORD-90876,CUST-4780,India,Electronics,36,273.15,USD,,2023-04-10
ORD-67478,CUST-3100,ASEAN,Fashion,9,206.77,USD,DISC12,2023-02-01
ORD-38140,CUST-3444,ASEAN,Fashion,2,307.61,USD,,2023-08-08
ORD-61214,CUST-1616,ASEAN,Home & Kitchen,25,231.73,USD,,2024-06-03
ORD-48438,CUST-2676,India,Home & Kitchen,27,191.49,USD,,2024-01-26
ORD-88155,CUST-1090,ASEAN ,Electronics,31,354.82,USD,,2023-07-02
ORD-67433,CUST-1014,Europe,Fashion ,3,70.01,USD,DISC21,4/27/2023
ORD-78760,CUST-3997,Europe,Fashion,24,474.95,USD,DISC57,10/12/2024
ORD-40276,CUST-3285,India,Fash.,37,282.82,USD,,2023-09-17
ORD-62377,CUST-2838,ASEAN,Fashion,1,51.02,USD,,2023-10-16
ORD-62210,CUST-4241,India,Industrial,24,,USD,,2024-06-15
ORD-84656,CUST-3373,Europe,Office,2,76.24,USD,,22/02/2023
ORD-44783,CUST-4327,Europe,Office,1,326.6,USD,,2023-01-16
ORD-12496,CUST-3267,Europe,industrial,35,297.92,USD,,2024-11-12
ORD-47533,CUST-4353,ASEAN,Industrial,39,404.73,USD,,04/04/2024
ORD-72928,CUST-4354,ASEAN,Fashion,12,143.75,USD,,2024-01-17
ORD-64047,CUST-4607,ASEAN,Fashion,45,436.02,USD,,
ORD-88307,CUST-3907,India,Home & Kitchen,23,80.24,USD,,2023-01-10
ORD-14264,CUST-1344,ASEAN,Off.,31,431.66,USD,,2023-12-16
ORD-69353,CUST-2030,ASEAN,H&K,5,,USD,,4/24/2023
ORD-13608,CUST-3815,ASEAN ,Off.,4,77.67,USD,,26/06/2023
ORD-43053,CUST-1732,India,Electronics,42,72.7,USD,,2024-10-19
ORD-36349,CUST-2442,ASEAN,Home & Kitchen,4,244.5,USD,,2023-08-01
ORD-25841,CUST-2554,ASEAN,ELECTRONICS,40,330.45,USD,,14/11/2024
ORD-58408,CUST-1870,ASEAN,Home & Kitchen,44,475.53,USD,DISC33,2024-07-07
ORD-81468,CUST-2280,ASEAN,Home & Kitchen,4,341.01,USD,,2024-05-21
ORD-48301,CUST-1662,Europe,Electronics,41,345.07,EUR,,2023-08-10
ORD-41649,CUST-4823,ASEAN,Home & Kitchen,22,373.96,USD,,2023-05-20
ORD-51073,CUST-4962,Europe,Fashion,7,84.46,USD,,6/21/2023
ORD-20044,CUST-2042,India,Electronics,43,,USD,,2023-07-22
ORD-60553,CUST-1950,ASEAN,Industrial,8,80.9,USD,,2023-03-30
ORD-89953,CUST-2211,Europe,Electronics,46,,USD,,13/04/2023
ORD-47398,CUST-5000,Europe,Fash.,1,356.95,USD,,2024-03-02
ORD-25222,CUST-1152,ASEAN,Fashion,11,,USD,,2024-09-27
ORD-91963,CUST-1268,Europe,industrial,34,31.06,EUR,,07/04/2024
ORD-69779,CUST-3842,ASEAN,Electronics,43,185.34,USD,,2024-11-30
ORD-14571,CUST-2366,ASEAN ,Office,13,71.13,USD,,2024-08-20
ORD-14394,CUST-4719,ASEAN,Office,34,185.05,USD,,2023-02-28
ORD-59785,CUST-4771,India,Industrial,21,353.27,USD,,2023-02-23
ORD-47614,CUST-4875,Europe,Fashion,26,164.05,USD,,11/5/2024
ORD-39377,CUST-2794,ASEAN,Fashion,39,224.42,USD,DISC17,2023-07-03
ORD-42487,CUST-4030,ASEAN,Electronics ,28,373.9,USD,,8/21/2023
ORD-98219,CUST-3753,Europe,Office ,3,,EUR,,2024-10-04
ORD-83487,CUST-1535,ASEAN,Electronics,12,261.89,USD,DISC74,2024-09-20
ORD-11386,CUST-2917,Europe,Home & Kitchen,12,97.33,USD,DISC96,2023-09-17
ORD-76606,CUST-3833,ASEAN,Fashion,7,433.32,USD,,2023-12-01
ORD-13411,CUST-1909,Europe,Home & Kitchen,30,182.37,USD,,2023-01-29
ORD-41530,CUST-3169,India,Fashion,18,414.1,INR,,2023-02-09
ORD-64537,CUST-1989,India,Industrial ,4,58.3,INR,,
ORD-96083,CUST-4315,ASEAN,Fashion,39,85.27,USD,,2024-04-02
ORD-95409,CUST-2773,India,Office,13,258.63,USD,,30/03/2024
ORD-43168,CUST-3502,Europe,Home & Kitchen,36,,USD,,
ORD-40322,CUST-4354,India,Office,30,85.37,USD,,2023-04-26
ORD-75816,CUST-2670,India,Home & Kitchen,41,106.1,USD,,2024-03-21
ORD-66021,CUST-1215,India,Electronics ,42,280.84,USD,,2023-06-24
ORD-68079,CUST-3383,Europe,Off.,16,232.46,USD,,2024-06-29
ORD-55029,CUST-1643,ASEAN,electronics,32,72.96,USD,,2024-01-02
ORD-69158,CUST-3397,India,Home & Kitchen,10,87.33,INR,,2024-03-31
ORD-20114,CUST-3387,Europe,Fashion,26,498.1,EUR,DISC41,6/23/2023
ORD-10902,CUST-4029,Europe,Office,34,150.33,USD,,2024-10-02
ORD-21828,CUST-4433,ASEAN,Home & Kitchen,19,413.22,USD,DISC53,2024-07-14
ORD-39476,CUST-2142,Europe,Office,1,339.0,USD,,2024-01-12
ORD-91253,CUST-3906,Europe,Home & Kitchen,27,156.14,USD,,2023-07-03
ORD-87827,CUST-1764,Europe,Home & Kitchen,13,213.39,USD,,2024-09-19
ORD-99550,CUST-4439,ASEAN,Home & Kitchen,44,354.8,USD,,2023-06-13
ORD-71837,CUST-4239,India,Office ,39,344.26,USD,,2023-09-24
ORD-71362,CUST-2854,Europe,Electronics,34,50.12,USD,DISC37,2024-06-23
ORD-28908,CUST-2086,ASEAN,Fashion,39,257.57,USD,DISC83,10/13/2023
ORD-17932,CUST-4161,India,Home & Kitchen,1,142.65,INR,,2023-01-09
ORD-13361,CUST-3469,Europe,Electronics,25,61.89,EUR,,2023-01-24
ORD-36043,CUST-4656,Europe,Home & Kitchen,24,402.8,EUR,,11/26/2023
ORD-61230,CUST-3128,Europe,Office,1,368.48,USD,DISC27,2024-06-05
ORD-27742,CUST-2087,ASEAN ,ELECTRONICS,47,128.79,USD,,1/30/2023
ORD-35695,CUST-2045,India,Home & Kitchen,34,311.92,USD,,2024-01-04
ORD-38439,CUST-2073,ASEAN,Electronics,4,250.24,USD,,5/10/2023
ORD-40393,CUST-3014,India,H&K,34,351.92,INR,,2024-11-27
ORD-67474,CUST-2327,India,Fashion,7,463.18,USD,DISC16,
ORD-76276,CUST-3623,Europe ,Home & Kitchen,42,376.44,USD,,2024-08-14
ORD-89381,CUST-1376,ASEAN,Industrial,29,161.44,USD,,2023-06-03
ORD-89305,CUST-4900,India,Fashion,6,,USD,,2024-01-10
ORD-61853,CUST-1607,India,Home & Kitchen,27,484.74,INR,DISC89,2023-11-08
ORD-76887,CUST-1252,India,Home & Kitchen,24,23.28,INR,,2024-08-20
ORD-66531,CUST-1310,Europe,Industrial,38,374.54,EUR,,2023-02-21
ORD-48484,CUST-4207,ASEAN,Ind.,23,317.0,USD,,2024-04-06
ORD-55293,CUST-2502,ASEAN,Office,35,478.09,USD,,Unknown
ORD-61612,CUST-1468,ASEAN,Industrial,13,191.3,USD,DISC26,2023-09-16
ORD-57382,CUST-3429,India,Home,44,168.49,USD,,2024-10-07
ORD-92963,CUST-3873,ASEAN,Industrial,9,182.96,USD,DISC42,1/22/2024
ORD-81713,CUST-4654,Europe,Electronics,36,112.21,EUR,,2023-12-04
ORD-25280,CUST-1924,ASEAN,Home & Kitchen,34,261.92,USD,,23/08/2023
ORD-46848,CUST-2378,Europe,Industrial,21,191.62,USD,DISC61,03/04/2024
ORD-63849,CUST-4583,Europe,Electronics,18,163.55,USD,,2023-10-07
ORD-83250,CUST-4673,ASEAN,Fash.,10,287.1,USD,,2023-02-26
ORD-93127,CUST-4697,ASEAN,Fashion,7,149.06,USD,,27/08/2024
ORD-22433,CUST-4341,Europe,Home & Kitchen,17,294.87,USD,,2023-10-17
ORD-80304,CUST-3955,India,Electronics,20,23.45,USD,,2024-08-03
ORD-55906,CUST-4789,ASEAN,Office,21,79.93,USD,DISC42,08/04/2023
ORD-33310,CUST-3887,India,Electronics,46,207.38,USD,,2024-09-29
ORD-13444,CUST-2449,Europe,office supplies,41,,USD,,2023-05-30
ORD-98712,CUST-3758,Europe,electronics,49,293.09,USD,DISC34,2023-07-15
ORD-47448,CUST-4766,ASEAN,Home & Kitchen,7,257.53,USD,,2024-06-16
ORD-71374,CUST-4636,India,Electronics,8,416.78,USD,DISC13,2024-07-27
ORD-69302,CUST-4145,Europe,Industrial,19,171.89,USD,DISC62,
ORD-81079,CUST-4177,ASEAN,Office,19,460.36,USD,,2023-01-11
ORD-62654,CUST-1793,Europe,Electronics,38,323.39,EUR,,2024-04-24
ORD-92770,CUST-1229,ASEAN,Fashion,46,41.56,USD,,16/06/2023
ORD-61230,CUST-3128,Europe,Office,1,368.48,USD,DISC27,2024-06-05
ORD-31861,CUST-2394,Europe,Fashion,39,480.97,EUR,DISC23,2024-03-21
ORD-80052,CUST-4306,ASEAN,Electronics,3,438.83,USD,,2024-08-10
ORD-38961,CUST-4114,ASEAN,Fashion ,25,39.88,USD,DISC25,16/08/2024
ORD-72733,CUST-4077,ASEAN,Electronics,48,45.03,USD,DISC52,2023-03-31
ORD-22250,CUST-3666,ASEAN,Office,43,235.12,USD,,2024-05-12
ORD-68547,CUST-2267,India,Fashion,37,426.85,INR,,30/05/2023
ORD-22765,CUST-1117,ASEAN,Electronics,19,196.31,USD,,2024-01-19
ORD-28574,CUST-4389,Europe,Elec.,8,445.31,USD,DISC74,2024-02-10
ORD-95880,CUST-3303,India,Off.,11,365.19,USD,,2024-02-21
ORD-98194,CUST-2619,ASEAN,Electronics,16,324.28,USD,,03/10/2023
ORD-33596,CUST-1396,India,Electronics,43,52.2,USD,,2023-09-23
ORD-93112,CUST-3515,Europe,Industrial ,39,181.9,EUR,,2023-03-17
ORD-56637,CUST-1475,ASEAN,Fashion,46,136.98,USD,DISC84,2024-04-20
ORD-39113,CUST-3814,Europe ,Electronics,15,137.11,USD,DISC66,08/08/2024
ORD-49049,CUST-3157,ASEAN,Fashion,36,62.15,USD,,2024-06-02
ORD-93596,CUST-1822,India,Elec.,31,381.8,USD,,11/12/2023
ORD-86206,CUST-3974,India,Home & Kitchen,44,358.73,USD,DISC66,17/02/2024
ORD-65826,CUST-2060,Europe,Industrial,13,177.89,USD,,
ORD-38196,CUST-3131,India,Fashion,25,105.74,USD,,2023-01-06
ORD-41222,CUST-1500,Europe,Fashion,22,320.32,EUR,,2024-11-01
ORD-69190,CUST-3058,ASEAN,Industrial,7,286.57,USD,DISC87,2024-07-02
ORD-52791,CUST-3980,ASEAN,Home & Kitchen,28,419.34,USD,,2023-03-15
ORD-30802,CUST-3394,India,Home & Kitchen,7,191.17,USD,,2024-05-15
ORD-85271,CUST-4632,Europe,Industrial,35,131.6,EUR,DISC56,2023-04-10
ORD-80668,CUST-3836,ASEAN,Electronics,4,135.99,USD,,2024-11-10
ORD-92060,CUST-2407,India,Electronics,16,409.09,INR,,2023-09-21
ORD-30469,CUST-4305,India,Electronics,45,71.85,INR,,2023-08-15
ORD-10214,CUST-3076,Europe ,Electronics,3,248.12,USD,,
ORD-55569,CUST-4932,India,electronics,5,,USD,,Unknown
ORD-34059,CUST-4823,ASEAN,Electronics,46,269.76,USD,,2024-10-06
ORD-55117,CUST-2657,India,Electronics,46,110.89,INR,DISC24,2023-10-03
ORD-32767,CUST-4247,ASEAN,Home & Kitchen,40,483.69,USD,,2024-07-04
ORD-15513,CUST-3419,India,Office,40,164.77,USD,DISC25,2023-12-26
ORD-40794,CUST-3080,India,Home,34,29.83,USD,,2024-04-05
ORD-66637,CUST-1449,Europe,Office,14,447.37,EUR,,2023-05-10
ORD-70455,CUST-1236,India,Fashion,34,479.68,USD,,27/08/2024
ORD-14705,CUST-2240,India,Fashion,16,197.77,INR,,2023-12-18
ORD-79048,CUST-3238,India,Home & Kitchen,27,289.71,USD,DISC46,2024-06-17
ORD-75797,CUST-1887,ASEAN,Electronics,37,194.0,USD,,2023-07-15
ORD-82925,CUST-2166,Europe,Fashion,24,52.74,USD,,09/07/2023
ORD-42779,CUST-1122,India,Office,31,458.0,USD,,
ORD-18445,CUST-3464,ASEAN,Office,39,417.64,USD,,2023-12-11
ORD-94135,CUST-1097,India ,Office,43,201.81,USD,DISC42,2023-12-06
ORD-34892,CUST-2096,India,Fashion,20,494.39,USD,,2024-02-03
ORD-41085,CUST-4851,ASEAN,Electronics,22,341.32,USD,DISC76,2024-06-24
ORD-98123,CUST-4142,India,Home & Kitchen,47,131.28,USD,,2024-02-18
ORD-73626,CUST-4592,Europe,Fashion,44,47.75,USD,,2024-07-05
ORD-62708,CUST-4579,Europe,Office,9,159.24,EUR,DISC65,2023-12-26
ORD-83639,CUST-2914,ASEAN,Electronics,33,461.67,USD,,2023-06-01
ORD-49110,CUST-4854,India,Industrial ,43,141.38,USD,,2023-02-15
ORD-73110,CUST-2411,ASEAN,Electronics,22,91.75,USD,DISC82,6/29/2024
ORD-36209,CUST-4266,India,office supplies,42,168.89,INR,,12/2/2023
ORD-42389,CUST-1128,ASEAN,Industrial,9,86.8,USD,,22/07/2024
ORD-88271,CUST-3245,ASEAN,Electronics,39,299.48,USD,,2024-09-18
ORD-12452,CUST-3342,ASEAN,Home & Kitchen,38,57.58,USD,,2024-05-18
ORD-83176,CUST-3393,ASEAN,Fashion,40,171.05,USD,,2023-10-26
ORD-72518,CUST-1056,ASEAN,Home & Kitchen,31,493.87,USD,,28/07/2024
ORD-15065,CUST-4356,ASEAN,Electronics,44,,USD,DISC71,2024-01-14
ORD-33626,CUST-2087,India,Office,39,475.27,USD,,2023-10-03
ORD-15719,CUST-3280,India,Office,2,372.29,USD,,2023-01-28
ORD-40318,CUST-2448,ASEAN,Elec,7,63.49,USD,,2024-03-15
ORD-83523,CUST-3762,ASEAN,Electronics,2,391.45,USD,DISC47,2024-11-26
ORD-20243,CUST-1256,Europe,Fashion,26,35.6,USD,,
ORD-49656,CUST-1419,ASEAN,Fashion,48,62.39,USD,,2023-10-09
ORD-38340,CUST-2410,Europe,Electronics,18,155.82,USD,,10/04/2023
ORD-27931,CUST-3650,ASEAN,Home & Kitchen,47,40.49,USD,DISC88,2024-08-08
ORD-57478,CUST-4470,ASEAN,Industrial,15,89.97,USD,DISC13,2024-09-19
ORD-94101,CUST-1434,India,Electronics,26,185.85,USD,,2023-07-25
ORD-87286,CUST-4136,Europe,Fashion,39,342.69,USD,DISC40,2024-09-13
ORD-12995,CUST-1427,India,office supplies ,17,482.03,USD,,
ORD-82222,CUST-4422,Europe,Electronics,44,314.2,EUR,,10/08/2023
ORD-42772,CUST-1957,ASEAN ,Home & Kitchen,45,468.88,USD,DISC76,2023-07-16
ORD-23954,CUST-1001,ASEAN ,Electronics,9,494.83,USD,,2/5/2023
ORD-62455,CUST-3623,India,Electronics,6,476.22,INR,DISC82,Unknown
ORD-11397,CUST-2300,ASEAN,Fashion,38,100.52,USD,,10/11/2024
ORD-88779,CUST-1309,India,Home & Kitchen,35,63.14,USD,,2023-06-19
ORD-23404,CUST-3437,ASEAN,Industrial,23,327.56,USD,,2024-05-02
ORD-49830,CUST-1924,ASEAN,Electronics,20,218.08,USD,DISC54,2024-08-19
ORD-55887,CUST-4725,India,Fashion,41,103.32,INR,,2023-06-18
ORD-97539,CUST-3808,ASEAN,Industrial,1,313.75,USD,,03/07/2023
ORD-80810,CUST-1905,ASEAN,Office,5,487.01,USD,,2023-03-15
ORD-48499,CUST-2777,ASEAN,Fashion,44,208.51,USD,,
ORD-78919,CUST-1209,India,Electronics,40,255.45,USD,,2024-05-25
ORD-96318,CUST-3845,Europe,Home & Kitchen,5,299.49,USD,,2023-01-25
ORD-79191,CUST-2481,Europe,Office,24,370.21,USD,DISC85,2023-10-06
ORD-77223,CUST-4646,ASEAN,Home & Kitchen,37,343.45,USD,,23/07/2023
ORD-27261,CUST-3336,ASEAN,Industrial,25,350.42,USD,,
ORD-36512,CUST-1572,ASEAN ,Electronics,17,393.84,USD,,2024-07-22
ORD-55162,CUST-3959,Europe,Home & Kitchen,21,99.98,USD,,2023-11-06
ORD-33435,CUST-2407,Europe,Home & Kitchen,4,195.84,USD,,21/08/2023
ORD-66957,CUST-1161,Europe,kitchen ,6,122.76,USD,,2024-08-15
ORD-69431,CUST-1721,Europe,Home & Kitchen,1,248.02,USD,,2023-03-03
ORD-78437,CUST-3062,India,Home & Kitchen,3,13.42,USD,,2023-10-05
ORD-11459,CUST-2280,Europe ,fashion,31,77.78,USD,DISC55,2023-02-10
ORD-52413,CUST-3970,India,office supplies,32,,USD,,2024-02-06
ORD-75420,CUST-1526,Europe,Industrial,33,427.83,EUR,,2023-07-26
ORD-35861,CUST-1846,ASEAN,Off.,19,466.52,USD,,2023-06-20
ORD-76415,CUST-4853,India,Electronics,25,296.72,USD,,2023-12-04
ORD-70470,CUST-2561,Europe ,Electronics,20,57.44,USD,,2024-03-10
ORD-39282,CUST-2898,Europe,Elec.,40,226.62,USD,,2023-02-22
ORD-51732,CUST-1243,India,Home & Kitchen,30,23.92,USD,,1/3/2024
ORD-49387,CUST-2834,Europe,Elec,36,316.02,USD,,24/09/2024
ORD-27813,CUST-3919,ASEAN,Office,34,97.24,USD,,21/05/2023
ORD-98732,CUST-3581,ASEAN ,industrial,34,357.73,USD,,2024-07-28
ORD-23563,CUST-2346,India,Home & Kitchen,9,72.23,USD,DISC98,06/03/2024
ORD-54328,CUST-3921,ASEAN,Fashion,37,96.73,USD,DISC14,2024-06-01
ORD-12243,CUST-1314,ASEAN,Electronics,42,152.91,USD,,2024-07-26
ORD-26724,CUST-3685,India,Electronics,1,202.4,INR,,2024-05-10
ORD-48517,CUST-4702,India,Fashion,1,280.48,USD,,20/08/2023
ORD-78811,CUST-3822,ASEAN,Home & Kitchen,3,97.54,USD,,2024-10-29
ORD-56989,CUST-2149,India,Fashion,3,240.69,USD,,2024-02-13
ORD-89389,CUST-4304,ASEAN,Industrial,36,227.49,USD,,2023-11-07
ORD-63526,CUST-4109,India,Electronics,33,,USD,,19/08/2024
ORD-89374,CUST-1810,India,Fashion,48,261.5,INR,,2023-03-29
ORD-50656,CUST-3068,Europe,Electronics,5,440.46,USD,DISC56,2024-07-22
ORD-74798,CUST-4454,India,Industrial,44,297.77,INR,DISC46,2023-07-27
ORD-89704,CUST-3140,India,Electronics,9,270.78,USD,,2023-04-13
ORD-37261,CUST-2388,ASEAN,Fashion,9,427.47,USD,,2023-10-03
ORD-29011,CUST-3063,India,Electronics,39,430.63,USD,,2024-04-08
ORD-71698,CUST-4700,ASEAN,Industrial,28,43.39,USD,DISC12,18/05/2023
ORD-51356,CUST-2678,Europe ,Electronics,34,498.35,EUR,,2024-02-05
